sentiment	productId	userId	summary	text	helpfulY	helpfulN
		A3UGS70II3V91Y	great selection provided	"love van houtte k cups. the selections provided allow one to sample coffees from different regions as well as taste the ""flavored"" coffees without having to buy a complete box of each.  Then, you can pick the ones you like & buy that particular coffee..great concept!"	0	0
		A20RTZ6I5ADGRL	Expected more...	I bought this for my Puggle (Pug/Beagle mix) because he loves to chew on empty soda bottles. The bottle part is very tough, but he had the rope part destroyed within an hour. I expected more from it than that. Without the rope, it's just not the same. I consider this to have been a waste of money.	2	2
		AMP7TQRWAIE84	YUM.	I've always, ALWAYS loved Skittles! They are sweet and chewy, and they will give you plenty of cavities if you're not careful! ^_^<br /><br />Enjoy them, and buy this 3.5 lb bag today!<br /><br />4.5 stars.	5	2
		A32T2H8150OJLU	"Switch ""Orange Tangerine"" is misnamed...and perhaps a bit overpriced, and NOT A DIET DRINK!"	"""Switch `Orange Tangerine'"" is advertized as 100% juice with carbonation.  They were accurate as far as the 100% juice and (light) carbonation goes, but imagine my disappointment when I checked the ingredients, and I read the following: ""100% juice (filtered sparkling water sufficient to reconstitute juice concentrates, apple, grape, tangerine, orange, and acerola juice concentrates)...<br /><br />BTW - acerola is also known by the common names Barbados cherry and wild crapemyrtle. It's a berry that has extremely high amounts of Vit C.<br /><br />Anyway, back to the drink.  When I ordered this item I was expecting a carbonated ""orange tangerine"" drink, but that was not the taste I got.  After all, tangerine and orange are present in smaller amounts than grape and apple juices.  As a result this drink had a flavor more like a mixture of sparkling grape and sparking apple combined, with somewhat of a light citrus twist, but less carbonation than either sparkling grape or sparkling apple have.<br /><br />The overall flavor of ""Switch"" was all right, but it was not, in my opinion ""orange tangerine"" at all.  In that respect this drink was a great disappointment.  The manufacturer would have been more accurate to name this drink ""fruit punch"" or ""fruit cocktail"" or perhaps ""grape-apple"".  There is, by the way, already a ""fruit punch"" version...I wonder what's in that flavor that's not in this one?<br /><br />The can size is just adequate at 8.3 oz, but is, I would say, fairly expensive at nearly $1/can, especially when it's not what you thought you were getting.<br /><br />The drink does, to its credit, have 100% of the recommended daily amount of Vit C, and has only natural juices in it.  That is probably true, but...THIS IS NOT A DIET DRINK.  Just because the can says ""no sugar added"", that doesn't mean that there's no sugar in it.  There happens to be a significant amount of sugar in this drink (given the total volume you get/can)...if I recall correctly the contents label said 35g of sugar.  That's because 100% fruit juice is loaded with sugar, sugar like fructose.<br /><br />OK, frankly, the taste combo doesn't particularly appeal to me, that's why I didn't order the grape version of this product, and now that I know what's in the ""orange tangerine"" I wouldn't order it again.<br /><br />I'm torn between 2 and 3 stars though, simply because it's not really an orange-tangerine drink as advertized.  I guess I'll have to go with 2 stars.  (I don't know why 3 stars showed up for this product!?)  Alas..."	0	1
		AIP2Y5VXSEDJE	They were just ok	I am a big fan of the dried mangos at Costco (except that they have too much sugar coating), but I wanted to try these as well. They were just ok, the Mango pieces are very small.	1	2
		A2I5ZNKQ9E3XAO	Bar Harbor News England clam chowder	This is the best clam chowder ever. Come originally where this is produced and was so happy when I found it on line. Keep this in my cupboard at all time. Being an old Maine girl this is my favorite chowder of all times.	5	2
		A1V0NDCMAXYQHN	Watery	These were a little disappointing. The hot chocolate is very watery and the flavor is a bit strange...kind of plastic tasting. Haven't been able to find a good brand of hot chocolate for keurig	0	0
		A25B5W5BDY9Y65	Ridiculously overpriced on Amazon but great product hence the 1 star	Crunchy, not too salty, always very fresh when I've bought these at Publix. Publix has them on sale from time to time for $4.  Whole foods price is usually around $5. No idea why you buy 3 and pay about 100% more.  Amazon needs to evaluate the price- perhaps should be a 8 pack for the same price.	6	2
		A3DP4Y7VUM63MS	Great product!	This product is excellent! I HIGHLY recommend it... It has the balances of nutrients I was looking for but also non GMO... The product shipped quickly and is very high quality hemp seed oil. I'm extremely impressed! I can't wait to buy my next supply because of all the benefits! I've already noticed a difference in how my skin behaves, how my hair grows and the strength of my nails and I've only been taking it for about 10 days!! I don't experience nearly as much nausea with taking this supplement as I do with others (such as flaxseed oil) and I also don't have to worry about the presence of GMO substances in it either. Thanks again for selling such a wholesome product :)	3	1
		A3J9I0EWZZ9TNL	BEST hot choco with water!	I love hot chocolate but don't drink milk: this is THE BEST hot chocolate I've tasted using just plain water.	0	0
		A1Y4NQ8TL8DY0N	Not exactly what I expected	"The cake arrived askew (smooshed, like a smiley) more due to the internal packaging -- it looks like it should have been vacuum sealed.<br /><br />Overall the taste wasn't what I expected - it was kinda yucky/pasty.  The ingredients show corn syrup, which is not suitable for a rum cake glaze.  The taste is likely due to use of a starch.  It's not ""terrible"" per se, but I doubt I'd buy another.<br /><br />I think they can improve the recipe quite a bit."	1	1
		AEO0814DBMGN4	A Little Too Sweet	I bought this cake because I miss the seven layer cakes that are available in New York (where I grew up).  There was not enough cake.  And, the filling was not the light colored chocolate buttercream as shown in the picture. It was more chocolate frosting.	0	0
		A1FS3GMCEMFB2Q	Am i the only one who these give gas?	and they definitely do, being as i tried out this whole 24 pack. They taste alright and not too much fat or calories but i dont know why but they give me gas!! At first I was confused but then I realised when I ate them is when Id later stink up the room. Never again!	0	0
		A3IQKEA7BBQB1O	not as advertised	"As the other 1 star review said, this was received as ONLY ONE 58.8 ounce size box, despite the product features section stating specifically that the product is ""Pack of two, 58.8-ounce(total of 117.6-ounce).""  However, after complaining to Amazon customer service they did refund me half the purchase price. In any case, only 1 star because it was not as advertised.<br /><br />For a better deal, I recommend Frosted Mini-Wheats Bite-Size Cereal, 18-Ounce Boxes (Pack of 4).  It is a better price per ounce than this even if I had received both bags as advertised."	1	0
		A3VAVNPZ515HPX	Meh..	I bought a big pack of this gum.  The flavor (Kiwi Watermelon) is ok, but it didn't last long, I found I would usually pop a new piece in my mouth after about 2-3 minutes to get another shot of flavor.  I Wouldn't really recommend this gum, it's not horrible, but not that great either.	2	0
		A2XMSLLYHDZXQH	Very dissapointed.	I truly was looking forward to using these flavored syrups for making Latte's and other coffee drinks. First of all I do not like Splenda sweetener because to me it has a lingering after-taste. I had hopes that the flavored syrup would at least hide the bad taste but to me it only seems to make it worse. I will buy the Torani Flavored syrups again but only in the sugar sweetened versions.The true flavors of these Sugar Free syrups seems to be overpowered by the Slenda after taste.	2	4
		A1V1EP514B5H7Y	Nothing special Indian food	"I cook Indian food frequently and yes, it does take time, so I decided to try a ready made product.  I will not buy these again as they definitely don't have the blending of spices so necessary to get an authentic result.  And, the amount of ""cottage cheese"" was very skimpy."	1	0
